,date,avg_temp,avg_humidity,avg_dewpoint,avg_barometer,avg_windspeed,avg_gustspeed,avg_direction,day_rainfall,month_rainfall,year_rainfall,max_rain_per_minute,max_temp,min_temp,max_humidity,min_humidity,max_pressure,min_pressure,max_windspeed,max_gustspeed,max_heat_index,weather_code
2824,2022-02-07,-0.22,38,-13.22,30.3,8.5,12.4,227,0.0,4.83,26.16,0.0,7.5,-8.72,63,23,30.397,30.034,25.3,34.5,45.5,No Rain
2825,2022-02-08,2.28,27,-15.17,30.0,13.5,20.5,229,0.0,4.83,26.16,0.0,6.39,-0.28,35,16,30.08,29.916,31.1,49.5,43.5,No Rain
2826,2022-02-09,1.17,41,-10.83,30.0,8.1,11.8,212,0.0,4.83,26.16,0.0,4.78,-3.89,70,27,30.079,29.909,20.7,29.9,40.6,No Rain
2827,2022-02-10,2.33,48,-7.61,29.9,16.1,22.9,201,0.0,4.83,26.16,0.0,6.28,-4.28,72,35,30.08,29.632,29.9,43.7,43.3,No Rain
2828,2022-02-11,-3.33,69,-9.0,29.9,7.7,12.0,174,0.0,4.83,26.16,0.0,3.83,-14.44,90,36,30.361,29.637,27.6,47.2,38.9,No Rain
2829,2022-02-12,-5.5,48,-16.0,30.4,10.2,14.4,223,0.25,5.08,26.42,0.25,1.0,-17.22,87,25,30.478,30.361,21.9,33.4,33.8,Rain
2830,2022-02-13,1.89,30,-14.22,30.2,12.4,17.9,228,0.0,5.08,26.42,0.0,6.28,-1.56,37,22,30.398,30.084,25.3,34.5,43.3,No Rain
2831,2022-02-14,3.94,24,-14.83,29.9,9.9,14.6,222,0.0,5.08,26.42,0.0,8.17,-1.78,38,17,30.094,29.686,21.9,31.1,46.7,No Rain
2832,2022-02-15,5.0,21,-15.94,29.5,8.5,12.3,226,0.0,5.08,26.42,0.0,10.0,1.22,30,12,29.686,29.431,19.6,26.5,50.0,No Rain
2833,2022-02-16,-4.78,78,-8.33,29.6,4.4,7.0,47,0.0,5.08,26.42,0.0,3.44,-11.83,90,27,30.086,29.42,13.8,21.9,38.2,No Rain
2834,2022-02-17,-8.78,63,-15.28,30.2,7.6,11.0,217,1.27,6.35,27.69,0.25,-1.22,-15.5,88,34,30.313,30.084,24.2,39.1,29.8,Rain
2835,2022-02-18,-1.78,46,-11.89,30.2,13.5,19.6,232,0.0,6.35,27.69,0.0,2.33,-4.78,53,38,30.252,30.106,25.3,38.0,36.2,No Rain
2836,2022-02-19,2.39,38,-10.83,29.9,13.5,19.7,222,0.0,6.35,27.69,0.0,6.0,-1.33,50,25,30.196,29.663,28.8,40.3,42.8,No Rain
2837,2022-02-20,3.5,28,-13.39,29.6,12.5,17.6,210,0.0,6.35,27.69,0.0,7.89,0.33,35,18,29.73,29.458,31.1,40.3,46.2,No Rain
2838,2022-02-21,-3.67,53,-13.22,29.4,6.8,10.8,146,0.0,6.35,27.69,0.0,5.06,-16.22,85,29,29.704,29.28,20.7,32.2,41.1,No Rain
2839,2022-02-22,-15.22,78,-12.33,30.2,3.0,4.9,51,0.0,6.35,27.69,0.0,-16.83,-12.89,81,74,30.584,29.684,10.4,12.7,1.7,No Rain
2840,2022-02-23,-16.17,78,-13.28,30.4,2.6,4.2,30,0.0,6.35,27.69,0.0,-13.83,-12.89,81,70,30.574,30.245,12.7,13.8,7.1,No Rain
2841,2022-02-24,-12.56,60,-16.39,30.2,6.5,9.6,231,0.0,6.35,27.69,0.0,-6.0,-13.11,83,34,30.321,30.131,19.6,27.6,21.2,No Rain
2842,2022-02-25,-11.11,61,-17.72,30.4,5.1,7.3,224,0.25,6.6,27.94,0.25,-3.78,-17.06,84,33,30.451,30.286,18.4,26.5,25.2,Rain
2843,2022-02-26,-6.5,35,-15.72,30.4,8.4,12.1,233,0.25,6.86,28.19,0.25,0.22,-15.39,79,22,30.475,30.363,19.6,32.2,32.4,Rain
2844,2022-02-27,0.44,27,-17.56,30.3,7.8,11.4,234,2.03,8.89,30.23,0.25,8.0,-11.78,53,15,30.443,30.213,18.4,26.5,46.4,Rain
2845,2022-02-28,4.44,25,-14.22,30.1,10.6,14.9,222,0.0,8.89,30.23,0.0,8.72,-2.72,35,16,30.223,29.99,23.0,33.4,47.7,No Rain
2846,2022-03-01,8.11,36,-6.33,30.0,11.8,16.5,231,4.06,0.0,34.29,0.0,13.72,4.22,46,26,30.06,29.935,25.3,35.7,56.7,Rain
2847,2022-03-02,8.83,35,-6.33,29.9,5.6,8.2,226,0.0,0.0,34.29,0.0,15.22,3.06,53,19,30.004,29.871,17.3,24.2,59.4,No Rain
2848,2022-03-03,7.28,28,-13.22,29.8,4.5,6.7,227,0.0,0.0,34.29,0.0,16.5,-0.33,58,3,29.909,29.686,16.1,25.3,61.7,No Rain
2849,2022-03-04,5.0,46,-6.78,29.6,4.5,6.8,241,0.0,0.0,34.29,0.0,11.39,-1.0,86,22,29.686,29.435,20.7,27.6,52.5,No Rain
2850,2022-03-05,-3.28,83,-5.94,29.6,3.4,5.7,41,0.25,0.25,34.54,0.25,2.06,-8.61,93,55,29.904,29.419,12.7,17.3,35.7,Rain
2851,2022-03-06,-10.5,86,-12.44,30.1,2.7,4.7,55,0.0,0.25,34.54,0.0,-8.56,-13.0,91,80,30.345,29.864,10.4,15.0,16.6,No Rain
2852,2022-03-07,-11.33,78,-14.56,30.3,2.4,3.8,22,3.3,3.56,37.85,0.25,-3.56,-15.06,88,48,30.446,30.225,11.5,16.1,25.6,Rain
2853,2022-03-08,-6.28,43,-17.0,30.1,10.0,14.3,215,0.0,3.56,37.85,0.0,-1.28,-10.44,58,30,30.228,29.877,19.6,29.9,29.7,No Rain
2854,2022-03-09,-13.33,78,-16.44,29.9,5.0,7.9,36,0.0,3.56,37.85,0.0,-5.11,-16.89,88,50,30.154,29.789,17.3,26.5,22.8,No Rain
2855,2022-03-10,-13.33,58,-14.61,30.2,4.3,6.8,249,2.29,5.84,40.13,0.25,-5.33,-14.28,83,25,30.34,30.082,19.6,31.1,22.4,Rain
2856,2022-03-11,-8.22,41,-16.11,30.3,13.0,18.5,228,0.0,5.84,40.13,0.0,-2.39,-15.89,56,25,30.33,30.202,27.6,39.1,27.7,No Rain
2857,2022-03-12,0.67,47,-9.5,30.1,14.5,20.8,225,0.0,5.84,40.13,0.0,6.78,-4.94,60,37,30.215,29.923,27.6,41.4,44.2,No Rain
2858,2022-03-13,3.78,41,-8.56,29.7,9.8,14.3,228,0.0,5.84,40.13,0.0,8.94,0.0,56,28,29.924,29.584,21.9,29.9,48.1,No Rain
2859,2022-03-14,2.44,37,-11.28,30.0,7.1,10.5,218,0.0,5.84,40.13,0.0,8.33,-2.83,55,21,30.149,29.687,16.1,25.3,47.0,No Rain
2860,2022-03-15,6.0,23,-14.11,30.0,10.9,15.6,225,0.0,5.84,40.13,0.0,11.33,-1.06,43,12,30.13,29.765,21.9,34.5,52.4,No Rain
2861,2022-03-16,2.56,64,-4.22,29.7,3.1,4.8,181,0.25,6.1,40.39,0.25,6.22,-1.5,94,35,29.781,29.651,12.7,19.6,43.2,Rain
2862,2022-03-17,-3.78,88,-5.56,30.0,1.9,3.5,67,2.54,8.64,42.93,0.25,-1.5,-8.83,94,73,30.189,29.779,10.4,13.8,29.3,Rain
2863,2022-03-18,-1.61,47,-12.56,30.1,8.4,12.4,224,1.52,10.16,44.45,0.25,4.67,-12.89,91,24,30.177,30.053,20.7,28.8,40.4,Rain
2864,2022-03-19,3.0,38,-10.78,29.9,7.6,10.9,216,0.0,10.16,44.45,0.0,9.72,-3.44,68,20,30.07,29.812,16.1,24.2,49.5,No Rain
2865,2022-03-20,3.39,43,-9.22,29.7,4.5,6.9,230,0.0,10.16,44.45,0.0,11.33,-3.94,72,18,29.816,29.579,18.4,28.8,52.4,No Rain
2866,2022-03-21,-0.67,74,-5.0,29.8,2.5,4.3,99,1.02,11.18,45.47,0.25,3.61,-5.56,91,48,30.017,29.598,9.2,13.8,38.5,Rain
2867,2022-03-22,-3.5,55,-11.78,30.1,5.5,8.9,320,0.25,11.43,45.72,0.25,1.83,-9.72,87,35,30.233,30.014,19.6,31.1,35.3,Rain
2868,2022-03-23,2.78,27,-15.11,30.1,9.1,14.2,268,0.0,11.43,45.72,0.0,10.44,-3.78,47,11,30.213,29.897,24.2,36.8,50.8,No Rain
2869,2022-03-24,7.44,36,-7.0,29.8,9.1,13.7,229,0.0,11.43,45.72,0.0,12.89,2.83,45,26,29.909,29.796,21.9,35.7,55.2,No Rain
2870,2022-03-25,6.72,44,-6.67,29.9,5.8,9.2,236,0.0,11.43,45.72,0.0,14.67,-3.56,89,17,29.993,29.787,19.6,29.9,58.4,No Rain
2871,2022-03-26,11.94,30,-5.83,29.7,6.9,10.8,227,0.0,11.43,45.72,0.0,18.22,3.78,55,18,29.837,29.59,20.7,34.5,64.8,No Rain
2872,2022-03-27,8.61,42,-6.39,29.7,5.1,7.4,205,0.0,11.43,45.72,0.0,18.72,-2.44,79,15,29.732,29.596,19.6,26.5,65.7,No Rain
2873,2022-03-28,11.56,21,-10.28,29.5,5.9,8.8,232,0.0,11.43,45.72,0.0,17.33,5.06,34,12,29.65,29.247,18.4,26.5,63.2,No Rain
2874,2022-03-29,5.11,59,-2.83,29.2,6.5,9.7,264,1.52,12.95,47.24,0.25,10.78,0.22,90,24,29.527,29.122,21.9,33.4,51.4,Rain
2875,2022-03-30,0.28,46,-11.06,29.6,6.6,10.5,262,0.0,12.95,47.24,0.0,3.94,-4.11,80,21,29.747,29.471,17.3,27.6,39.1,No Rain
2876,2022-03-31,4.83,29,-12.39,29.7,7.6,10.9,208,0.0,12.95,47.24,0.0,11.11,-3.83,59,18,29.767,29.55,18.4,26.5,52.0,No Rain
2877,2022-04-01,3.61,44,-8.83,29.7,7.2,10.8,206,0.0,0.0,44.45,0.0,9.28,-0.83,87,17,29.858,29.516,19.6,29.9,48.7,No Rain
2878,2022-04-02,8.06,33,-7.78,29.8,7.9,11.9,200,0.0,0.0,44.45,0.0,13.56,1.44,46,22,29.85,29.657,20.7,28.8,56.4,No Rain
2879,2022-04-03,3.39,53,-5.67,29.7,9.0,13.8,227,0.0,0.0,44.45,0.0,7.78,-3.0,75,27,29.767,29.621,19.6,32.2,46.0,No Rain
2880,2022-04-04,3.67,47,-8.61,29.6,10.5,15.7,227,0.0,0.0,44.45,0.0,10.83,-8.22,88,20,29.777,29.361,31.1,50.6,51.5,No Rain
2881,2022-04-05,2.17,50,-7.39,29.4,10.9,17.2,253,1.02,1.02,45.47,0.25,7.72,-5.0,71,34,29.803,29.152,31.1,47.2,45.9,Rain
2882,2022-04-06,-3.17,35,-16.5,30.1,9.1,14.7,264,0.0,1.02,45.47,0.0,2.17,-6.5,43,26,30.332,29.801,23.0,38.0,35.9,No Rain
2883,2022-04-07,2.17,22,-17.0,30.3,7.7,13.0,268,0.0,1.02,45.47,0.0,8.72,-4.39,38,11,30.342,30.186,19.6,34.5,47.7,No Rain
2884,2022-04-08,7.83,23,-12.78,30.0,7.3,11.1,245,0.0,1.02,45.47,0.0,16.83,-1.5,36,10,30.204,29.748,19.6,26.5,62.3,No Rain
2885,2022-04-09,10.22,31,-7.28,29.4,10.4,15.3,233,1.27,2.29,46.74,0.25,16.61,3.11,84,17,29.748,29.219,23.0,34.5,61.9,Rain
2886,2022-04-10,-0.39,45,-12.06,29.5,8.9,14.1,255,0.25,2.54,46.99,0.25,3.39,-4.28,88,22,29.696,29.204,26.5,39.1,38.1,Rain
2887,2022-04-11,3.39,31,-12.56,29.5,7.4,10.8,229,0.0,2.54,46.99,0.0,10.17,-6.5,67,20,29.713,29.09,23.0,33.4,50.3,No Rain
2888,2022-04-12,-0.72,51,-10.28,29.3,10.7,16.3,243,0.51,3.05,47.5,0.25,6.89,-6.67,92,30,29.623,28.967,27.6,44.9,44.4,Rain
2889,2022-04-13,-6.39,47,-16.56,29.8,6.1,9.7,254,0.0,3.05,47.5,0.0,-3.06,-10.89,81,25,30.002,29.619,19.6,34.5,26.5,No Rain
2890,2022-04-14,-1.22,43,-12.56,29.9,8.9,12.9,234,0.0,3.05,47.5,0.0,5.78,-7.78,72,26,30.006,29.799,20.7,34.5,42.4,No Rain
2891,2022-04-15,2.56,50,-7.28,29.8,5.2,7.7,231,0.0,3.05,47.5,0.0,10.72,-4.78,77,25,29.968,29.694,21.9,32.2,51.3,No Rain
2892,2022-04-16,2.0,55,-6.94,29.8,3.4,5.6,28,1.52,4.57,49.02,0.25,10.17,-8.17,91,32,29.968,29.716,15.0,19.6,50.3,Rain
2893,2022-04-17,4.89,58,-2.83,29.8,10.2,15.3,244,0.51,5.08,49.53,0.25,8.89,0.61,92,44,30.047,29.678,21.9,35.7,48.0,Rain
2894,2022-04-18,2.94,52,-6.94,30.0,3.3,5.8,42,0.0,5.08,49.53,0.0,11.83,-7.72,80,30,30.142,29.854,11.5,19.6,53.3,No Rain
2895,2022-04-19,8.56,39,-8.22,29.6,6.2,9.3,229,0.0,5.08,49.53,0.0,18.89,-4.72,82,14,29.854,29.331,23.0,29.9,66.0,No Rain
2896,2022-04-20,9.33,38,-4.94,29.5,11.9,17.2,226,0.0,5.08,49.53,0.0,13.94,4.67,65,24,29.717,29.326,26.5,36.8,57.1,No Rain
2897,2022-04-21,9.67,40,-6.06,29.7,3.5,5.7,194,0.0,5.08,49.53,0.0,21.33,-3.28,81,8,29.782,29.542,20.7,28.8,74.5,No Rain
2898,2022-04-22,10.61,33,-7.22,29.3,8.0,12.1,226,0.0,5.08,49.53,0.0,23.0,0.83,73,7,29.541,29.006,31.1,46.0,73.8,No Rain
2899,2022-04-23,2.78,50,-7.06,29.4,14.7,22.2,212,0.0,5.08,49.53,0.0,6.44,-1.17,87,33,29.773,29.085,32.2,48.3,43.6,No Rain
2900,2022-04-24,0.72,66,-5.72,30.0,4.6,7.2,223,0.76,5.84,50.29,0.25,5.67,-2.67,93,33,30.192,29.772,15.0,24.2,42.2,Rain
2901,2022-04-25,0.17,80,-3.0,30.2,1.7,2.9,30,4.57,10.41,54.86,0.25,5.67,-4.83,92,60,30.273,30.172,11.5,13.8,42.2,Rain
2902,2022-04-26,6.28,49,-7.39,30.0,4.7,7.1,230,0.0,10.41,54.86,0.0,16.67,-6.28,94,13,30.233,29.812,17.3,24.2,62.0,No Rain
2903,2022-04-27,8.44,43,-4.94,29.7,3.4,5.5,222,0.0,10.41,54.86,0.0,18.44,-0.22,69,17,29.816,29.588,17.3,24.2,65.2,No Rain
2904,2022-04-28,7.67,50,-3.72,29.6,2.6,4.6,116,0.0,10.41,54.86,0.0,16.89,-3.33,84,21,29.714,29.473,23.0,34.5,62.4,No Rain
2905,2022-04-29,5.17,43,-7.22,29.5,9.6,14.9,243,0.0,10.41,54.86,0.0,10.11,-0.11,71,25,29.783,29.334,29.9,42.6,50.2,No Rain
2906,2022-04-30,6.56,35,-8.44,29.8,9.3,13.9,224,0.0,10.41,54.86,0.0,14.28,-0.06,58,18,29.847,29.76,25.3,40.3,57.7,No Rain
2907,2022-05-01,2.67,65,-3.89,29.8,2.5,4.4,44,80.52,6.1,135.38,0.25,9.61,-5.67,92,36,29.856,29.713,11.5,19.6,49.3,Rain
2908,2022-05-02,0.56,92,-0.61,29.8,2.2,4.0,62,5.84,11.94,141.22,0.25,3.33,-1.44,95,81,29.884,29.688,6.9,13.8,38.0,Rain
2909,2022-05-03,4.06,84,1.5,29.7,3.2,5.1,20,6.35,18.29,147.57,0.25,12.17,-1.0,96,60,29.866,29.593,15.0,20.7,53.9,Rain
2910,2022-05-04,2.11,89,0.39,29.8,1.7,2.8,359,12.45,30.73,160.02,0.51,5.78,-0.33,96,72,29.952,29.699,10.4,11.5,42.4,Rain
2911,2022-05-05,7.39,61,-1.0,29.9,5.9,9.2,251,0.0,30.73,160.02,0.0,14.72,-1.44,95,33,29.954,29.709,19.6,29.9,58.5,No Rain
2912,2022-05-06,14.72,31,-3.06,29.6,8.5,13.0,231,0.0,30.73,160.02,0.0,21.39,6.33,62,19,29.708,29.473,20.7,33.4,74.7,No Rain
2913,2022-05-07,12.44,45,-1.28,29.3,8.7,13.2,240,0.0,30.73,160.02,0.0,22.44,0.67,81,17,29.54,29.177,26.5,35.7,75.2,No Rain
2914,2022-05-08,8.22,72,3.22,29.2,2.5,4.3,218,4.83,35.56,164.85,0.25,14.61,2.67,92,46,29.331,29.061,10.4,16.1,58.3,Rain
2915,2022-05-09,8.89,59,0.67,29.3,6.9,11.1,201,0.0,35.56,164.85,0.0,15.83,3.44,86,23,29.61,29.079,21.9,31.1,60.5,No Rain
2916,2022-05-10,8.22,52,-1.39,29.7,2.6,4.9,85,0.0,35.56,164.85,0.0,15.56,2.56,72,33,29.784,29.607,10.4,15.0,60.0,No Rain
2917,2022-05-11,12.89,44,-2.83,29.6,3.4,5.4,235,0.0,35.56,164.85,0.0,23.5,-1.22,89,9,29.785,29.49,18.4,31.1,75.1,No Rain
2918,2022-05-12,7.61,45,-5.61,29.6,8.1,12.4,239,0.0,35.56,164.85,0.0,12.17,1.33,84,13,29.845,29.345,27.6,40.3,53.9,No Rain
2919,2022-05-13,9.61,28,-8.72,29.8,11.4,16.8,204,0.0,35.56,164.85,0.0,15.94,3.56,42,12,29.85,29.738,25.3,35.7,60.7,No Rain
2920,2022-05-14,13.44,26,-6.06,29.8,7.3,10.8,233,0.0,35.56,164.85,0.0,20.5,6.28,48,17,29.837,29.685,20.7,29.9,74.1,No Rain
2921,2022-05-15,12.28,45,0.44,29.8,2.7,5.2,101,0.0,35.56,164.85,0.0,18.61,3.61,68,29,29.871,29.761,8.1,16.1,65.5,No Rain
2922,2022-05-16,12.67,48,-0.67,29.7,2.5,4.0,216,0.0,35.56,164.85,0.0,25.72,0.89,87,11,29.84,29.595,18.4,28.8,77.1,No Rain
2923,2022-05-17,12.5,44,-0.67,29.7,4.5,7.2,226,0.0,35.56,164.85,0.0,22.56,2.0,74,17,29.796,29.591,25.3,35.7,75.6,No Rain
2924,2022-05-18,14.28,38,-2.11,29.7,4.5,7.2,265,0.0,35.56,164.85,0.0,22.89,5.33,73,11,29.769,29.531,17.3,23.0,74.9,No Rain
2925,2022-05-19,17.44,23,-4.28,29.2,10.8,16.7,219,0.0,35.56,164.85,0.0,22.89,11.28,42,16,29.53,28.993,29.9,47.2,74.8,No Rain
2926,2022-05-20,-1.61,88,-3.44,29.7,3.2,5.7,127,4.06,39.62,168.91,0.25,11.28,-4.06,94,42,30.052,29.0,12.7,17.3,52.3,Rain
2927,2022-05-21,-1.22,86,-3.33,30.2,1.7,3.3,89,8.64,48.26,177.55,0.25,3.67,-5.78,93,72,30.301,30.052,6.9,11.5,38.6,Rain
2928,2022-05-22,2.33,75,-1.89,30.1,2.0,3.4,357,4.83,53.09,182.37,0.25,8.44,-5.44,94,53,30.289,29.974,10.4,16.1,47.2,Rain
2929,2022-05-23,5.06,72,-0.56,29.9,4.0,6.6,355,4.06,57.15,186.44,0.25,11.78,0.61,96,33,30.01,29.792,15.0,21.9,53.2,Rain
2930,2022-05-24,2.67,87,0.61,29.8,1.6,2.9,347,10.41,67.56,196.85,0.25,8.67,-0.22,95,56,29.985,29.759,11.5,16.1,47.6,Rain
2931,2022-05-25,6.94,62,-1.39,29.9,2.9,4.9,283,5.33,72.9,202.18,0.25,16.78,-3.89,96,30,30.023,29.837,13.8,26.5,62.2,Rain
2932,2022-05-26,13.39,41,-2.28,29.8,3.9,6.4,281,0.0,72.9,202.18,0.0,23.44,0.72,84,11,29.874,29.743,12.7,19.6,75.4,No Rain
2933,2022-05-27,14.61,43,-0.11,29.6,4.3,6.8,256,0.0,72.9,202.18,0.0,24.06,3.33,80,16,29.783,29.536,23.0,35.7,76.0,No Rain
2934,2022-05-28,13.28,42,-1.72,29.4,5.8,8.8,256,0.0,72.9,202.18,0.0,21.28,3.5,81,15,29.593,29.27,27.6,40.3,75.1,No Rain
2935,2022-05-29,9.11,64,1.94,29.2,4.5,7.2,257,4.32,77.22,206.5,0.25,16.22,4.44,92,33,29.335,29.097,17.3,26.5,61.2,Rain
2936,2022-05-30,5.78,57,-2.5,29.4,9.6,14.5,265,0.25,77.47,206.76,0.25,10.28,1.17,87,36,29.71,29.273,26.5,43.7,50.5,Rain
2937,2022-05-31,4.39,69,-1.33,29.9,3.0,5.1,69,8.13,85.6,214.88,0.25,11.44,-2.5,94,36,30.117,29.675,10.4,19.6,52.6,Rain
2938,2022-06-01,4.72,86,2.5,30.1,1.7,3.1,52,0.0,3.3,157.73,0.25,11.94,0.06,96,65,30.128,29.993,10.4,17.3,53.5,No Rain
2939,2022-06-02,8.61,74,3.94,29.9,2.3,4.3,85,0.25,3.56,157.99,0.25,15.94,-1.28,96,49,30.047,29.811,13.8,19.6,60.7,Rain
2940,2022-06-03,10.72,68,4.28,29.7,2.7,4.6,284,0.51,4.06,158.5,0.25,20.67,1.94,96,30,29.84,29.593,20.7,36.8,77.4,Rain
2941,2022-06-04,12.78,56,2.28,29.6,3.5,5.5,273,0.0,4.06,158.5,0.0,23.44,1.39,95,18,29.703,29.539,20.7,28.8,76.5,No Rain
2942,2022-06-05,13.67,54,3.5,29.5,3.6,5.8,287,0.0,4.06,158.5,0.0,23.0,4.22,86,25,29.549,29.457,18.4,31.1,77.1,No Rain
2943,2022-06-06,13.44,57,4.5,29.6,4.7,7.9,277,3.81,7.87,162.31,0.25,22.28,6.0,86,27,29.645,29.469,20.7,40.3,77.5,Rain
2944,2022-06-07,13.83,57,3.72,29.7,4.6,7.5,344,0.0,7.87,162.31,0.0,22.56,4.61,93,19,29.818,29.617,18.4,28.8,76.3,No Rain
2945,2022-06-08,12.22,63,4.89,29.8,2.1,4.0,102,0.0,7.87,162.31,0.0,18.89,4.22,87,41,29.834,29.738,10.4,16.1,66.0,No Rain
2946,2022-06-09,16.33,48,2.72,29.7,4.5,7.5,297,0.0,7.87,162.31,0.0,27.11,4.17,89,17,29.782,29.656,18.4,29.9,79.0,No Rain
2947,2022-06-10,18.11,45,3.39,29.7,3.8,6.6,295,0.0,7.87,162.31,0.0,28.5,5.0,90,18,29.73,29.583,18.4,26.5,80.7,No Rain
2948,2022-06-11,18.5,46,4.33,29.6,3.4,5.8,282,1.27,9.14,163.58,0.51,30.0,6.28,81,14,29.65,29.462,17.3,26.5,82.7,Rain
2949,2022-06-12,20.39,37,1.72,29.4,5.7,8.6,252,0.0,9.14,163.58,0.0,29.06,7.78,81,11,29.524,29.269,19.6,28.8,81.3,No Rain
2950,2022-06-13,23.72,14,-5.28,29.1,9.1,14.5,269,0.0,9.14,163.58,0.0,28.44,18.67,24,9,29.271,29.034,19.6,32.2,80.5,No Rain
2951,2022-06-14,15.72,32,-2.17,29.3,10.8,16.7,262,0.0,9.14,163.58,0.0,19.78,8.94,63,14,29.553,29.096,26.5,42.6,67.6,No Rain
2952,2022-06-15,15.11,26,-7.0,29.7,8.7,13.1,256,0.0,9.14,163.58,0.0,23.78,5.89,73,9,29.828,29.543,21.9,34.5,74.8,No Rain
2953,2022-06-16,16.72,38,0.89,29.8,2.4,4.5,118,0.0,9.14,163.58,0.0,26.22,1.44,66,10,29.904,29.741,12.7,19.6,78.5,No Rain
2954,2022-06-17,16.83,64,9.39,29.6,2.8,4.6,280,2.03,11.18,165.61,0.25,27.11,9.11,90,28,29.784,29.54,20.7,29.9,80.8,Rain
2955,2022-06-18,19.44,45,6.11,29.6,4.7,7.9,260,0.0,11.18,165.61,0.0,26.06,9.56,88,22,29.634,29.484,13.8,25.3,78.3,No Rain
2956,2022-06-19,17.33,54,7.17,29.5,4.6,7.5,279,7.62,18.8,173.23,1.27,26.39,11.5,91,25,29.548,29.424,20.7,29.9,78.8,Rain
2957,2022-06-20,15.5,42,-1.33,29.7,6.0,9.3,258,0.0,18.8,173.23,0.0,21.72,7.0,88,8,29.851,29.53,26.5,40.3,76.7,No Rain
2958,2022-06-21,14.72,36,-1.0,29.9,3.8,6.7,165,0.0,18.8,173.23,0.0,20.61,4.44,62,17,30.009,29.82,17.3,26.5,76.2,No Rain
2959,2022-06-22,14.89,41,-0.39,29.9,2.1,3.7,79,0.0,18.8,173.23,0.0,23.39,3.67,78,14,30.014,29.804,11.5,18.4,76.4,No Rain
2960,2022-06-23,17.0,39,1.06,29.7,3.1,5.1,272,0.0,18.8,173.23,0.0,25.67,4.72,75,16,29.82,29.613,17.3,26.5,77.7,No Rain
2961,2022-06-24,17.56,42,4.39,29.6,6.1,9.7,266,0.0,18.8,173.23,0.0,23.72,12.78,62,25,29.703,29.549,16.1,27.6,77.5,No Rain
2962,2022-06-25,12.72,66,6.33,29.9,3.2,5.3,45,0.0,18.8,173.23,0.0,18.06,9.28,87,48,30.111,29.702,12.7,17.3,64.5,No Rain
2963,2022-06-26,10.44,82,7.44,30.1,2.6,4.3,35,2.54,21.34,175.77,0.25,14.94,7.67,92,62,30.169,30.049,12.7,20.7,58.9,Rain
2964,2022-06-27,13.94,60,4.89,30.1,2.7,4.6,345,0.51,21.84,176.28,0.25,24.06,3.22,97,27,30.151,29.967,12.7,20.7,77.4,Rain
2965,2022-06-28,16.94,45,2.5,29.9,3.1,5.1,302,0.0,21.84,176.28,0.0,27.89,3.67,86,15,30.016,29.814,11.5,25.3,79.9,No Rain
2966,2022-06-29,18.11,46,5.22,29.8,4.7,7.5,262,3.56,25.4,179.83,0.25,26.28,10.0,93,25,29.867,29.651,17.3,26.5,78.7,Rain
2967,2022-06-30,16.67,52,6.61,29.8,7.2,11.2,264,0.0,25.4,179.83,0.0,20.83,10.39,92,40,29.83,29.684,17.3,28.8,77.5,No Rain
2968,2022-07-01,16.28,60,8.11,29.8,3.3,5.5,51,13.21,0.51,193.04,0.25,23.17,6.78,93,39,29.829,29.702,15.0,20.7,77.4,Rain
2969,2022-07-02,17.33,55,7.33,29.7,2.9,5.1,80,0.25,0.76,193.29,0.25,24.78,6.17,89,31,29.778,29.678,13.8,19.6,77.9,Rain
2970,2022-07-03,14.28,70,7.89,29.6,4.0,6.4,259,1.52,2.29,194.82,0.25,29.06,9.33,88,22,29.695,29.573,19.6,27.6,81.9,Rain
2971,2022-07-04,20.39,47,7.0,29.6,5.1,8.1,228,0.0,2.29,194.82,0.0,29.44,8.22,95,19,29.628,29.531,19.6,26.5,82.2,No Rain
2972,2022-07-05,16.0,62,7.94,29.7,3.3,5.4,268,7.62,9.91,202.44,1.52,27.28,9.44,83,24,29.739,29.588,26.5,33.4,79.8,Rain
2973,2022-07-06,15.22,79,11.33,29.7,2.8,4.5,36,1.02,10.92,203.45,0.25,21.39,11.67,93,51,29.79,29.688,13.8,19.6,76.9,Rain
2974,2022-07-07,17.28,64,9.22,29.8,2.9,4.8,288,5.08,16.0,208.53,0.25,26.33,8.44,94,25,29.859,29.745,11.5,19.6,78.8,Rain
2975,2022-07-08,17.33,63,8.28,29.9,2.3,3.9,65,0.25,16.26,208.79,0.25,27.61,7.72,94,18,29.896,29.811,13.8,19.6,80.2,Rain
2976,2022-07-09,20.67,46,4.5,29.9,2.7,4.6,266,0.25,16.51,209.04,0.25,32.06,7.83,92,10,29.926,29.79,13.8,20.7,85.7,Rain
2977,2022-07-10,20.56,38,4.33,29.7,4.1,6.7,272,0.0,16.51,209.04,0.0,30.39,9.06,72,18,29.807,29.694,20.7,31.1,83.7,No Rain
2978,2022-07-11,18.94,53,8.72,29.7,4.4,7.5,96,0.0,16.51,209.04,0.0,22.56,13.33,80,31,29.821,29.648,15.0,24.2,77.4,No Rain
2979,2022-07-12,17.94,57,7.5,29.8,2.5,4.4,48,0.0,16.51,209.04,0.0,28.33,7.17,96,23,29.859,29.693,17.3,25.3,80.9,No Rain
2980,2022-07-13,19.11,48,6.0,29.8,4.3,6.7,296,1.02,17.53,210.06,0.25,30.72,7.28,82,18,29.799,29.682,16.1,20.7,84.1,Rain
